popularity,acousticness,danceability,energy,liveness,loudness,speechiness,tempo,valence,year,duration_min
64,0.776,0.45,0.359,0.0753,-13.559,0.0289,80.915,0.0776,1995,3.478883333
60,0.284,0.751,0.408,0.0745,-10.343,0.0315,114.342,0.774,1995,3.799333333
64,0.135,0.775,0.866,0.152,-3.598,0.0295,131.338,0.875,1995,4.917766667
64,0.0248,0.791,0.804,0.48,-3.865,0.221,91.938,0.765,1995,4.652216667
63,0.169,0.645,0.62,0.132,-6.384,0.0594,205.538,0.961,1995,2.584433333
57,0.349,0.606,0.648,0.639,-7.802,0.0466,59.041,0.646,1995,4.834433333
56,0.0615,0.688,0.698,0.107,-8.256,0.0244,108.057,0.634,1995,3.210883333
77,0.644,0.663,0.477,0.122,-8.839,0.0414,143.173,0.643,1995,3.183766667
56,0.105,0.569,0.782,0.13,-5.868,0.0491,150.631,0.595,1995,3.13555
55,0.00251,0.634,0.756,0.0427,-4.81,0.0332,119.948,0.661,1995,4.308883333
56,0.498,0.697,0.364,0.0828,-9.504,0.0316,99.025,0.482,1995,3.98
61,0.0745,0.805,0.942,0.415,-6.584,0.0905,106.525,0.608,1995,4.638216667
56,0.000345,0.589,0.973,0.161,-6.394,0.0543,129.473,0.576,1995,4.3571
59,0.945,0.296,0.0724,0.0948,-16.457,0.0374,131.397,0.178,1995,5.677766667
58,0.227,0.555,0.41,0.13,-8.308,0.0431,169.804,0.433,1995,4.88
61,0.121,0.687,0.77,0.17,-6.847,0.061,96.051,0.886,1995,3.606816667
54,0.000565,0.762,0.757,0.0495,-8.459,0.0347,126.206,0.755,1995,7.092666667
62,0.163,0.263,0.566,0.225,-11.075,0.0344,172.851,0.375,1995,3.8871
63,0.996,0.427,0.0204,0.274,-31.351,0.0405,111.242,0.346,1995,1.3871
71,0.0568,0.55,0.848,0.322,-6.422,0.045,107.069,0.547,1995,3.242883333
56,0.0748,0.878,0.607,0.659,-9.032,0.149,129.472,0.735,1995,4.362883333
73,0.228,0.523,0.689,0.109,-6.58,0.027,84.09,0.547,1995,4.104
58,0.00178,0.381,0.901,0.329,-6.998,0.0422,87.472,0.595,1995,1.516883333
59,0.0271,0.708,0.447,0.102,-6.305,0.0952,89.62,0.0384,1995,4.616116667
59,0.135,0.782,0.665,0.438,-7.211,0.0754,90.709,0.707,1995,5.00955
55,0.0734,0.609,0.912,0.159,-3.324,0.0338,118.035,0.564,1995,4.124433333
60,0.315,0.791,0.599,0.111,-13.648,0.145,93.988,0.57,1995,5.1791
55,0.0119,0.781,0.881,0.0797,-3.804,0.0423,125.935,0.868,1995,3.3971
55,0.516,0.418,0.641,0.714,-9.56,0.092,113.872,0.463,1995,6.0491
59,0.0501,0.812,0.661,0.0409,-6.519,0.102,102.467,0.804,1995,4.856
68,0.482,0.501,0.439,0.087,-7.521,0.0313,138.377,0.145,1995,6.767333333
57,0.248,0.368,0.966,0.529,-6.984,0.073,122.243,0.323,1995,1.5551
57,0.0614,0.455,0.29,0.101,-11.473,0.0288,88.523,0.169,1995,5.048433333
57,0.000498,0.457,0.873,0.272,-6.947,0.064,146.9,0.56,1995,4.07155
65,0.653,0.469,0.706,0.544,-6.93,0.0607,87.72,0.752,1995,5.240666667
68,0.183,0.637,0.505,0.114,-8.621,0.0295,127.933,0.222,1995,4.0671
59,0.000351,0.684,0.694,0.0496,-5.776,0.0375,121.342,0.882,1995,2.341333333
54,0.385,0.441,0.544,0.162,-7.818,0.0413,83.461,0.898,1995,2.916216667
63,0.554,0.55,0.427,0.095,-13.028,0.0341,179.758,0.693,1995,3.510883333
58,0.109,0.653,0.596,0.0776,-6.106,0.0842,206.183,0.88,1995,2.830883333
54,0.577,0.552,0.213,0.116,-16.777,0.0387,116.165,0.332,1995,4.33155
57,0.0123,0.65,0.736,0.119,-8.712,0.0257,119.035,0.56,1995,2.501333333
55,0.369,0.518,0.913,0.289,-10.616,0.0559,121.65,0.774,1995,2.778883333
56,2.61E-05,0.411,0.954,0.104,-5.08,0.113,183.958,0.54,1995,3.62555
54,0.000285,0.271,0.742,0.0601,-12.669,0.0529,91.844,0.148,1995,5.151766667
58,0.417,0.798,0.624,0.34,-7.249,0.391,89.02,0.347,1995,4.513333333
64,0.00565,0.439,0.709,0.131,-3.545,0.026,81.331,0.319,1995,4.144
61,0.482,0.835,0.486,0.246,-12.259,0.0695,108.325,0.963,1995,2.91755
56,0.0184,0.833,0.64,0.102,-5.674,0.22,99.285,0.465,1995,5.881766667
58,0.0354,0.643,0.697,0.11,-6.38,0.0305,109.07,0.634,1995,4.002216667
58,0.00148,0.274,0.658,0.115,-7.565,0.06,153.325,0.496,1995,4.482883333
56,0.168,0.707,0.432,0.207,-13.432,0.0368,109.964,0.761,1995,3.0411
60,0.883,0.278,0.101,0.116,-18.723,0.0373,88.601,0.222,1995,1.543333333
69,0.657,0.647,0.629,0.0428,-8.041,0.0305,112.049,0.457,1995,5.534
60,0.0213,0.429,0.881,0.607,-8.013,0.107,148.963,0.258,1995,4.32
57,0.381,0.407,0.525,0.0816,-12.725,0.166,74.34,0.329,1995,6.4111
64,0.956,0.25,0.318,0.0976,-15.605,0.0411,98.171,0.188,1995,7.366666667
58,0.167,0.765,0.516,0.0723,-12.099,0.0334,115.248,0.936,1995,3.863333333
55,0.225,0.527,0.572,0.235,-8.199,0.0269,136.117,0.364,1995,3.158433333
58,0.152,0.653,0.55,0.117,-6.095,0.0464,203.013,0.966,1995,2.770883333
69,0.0108,0.316,0.499,0.126,-7.899,0.0298,174.782,0.403,1995,5.3411
57,0.347,0.664,0.463,0.0461,-7.368,0.0485,146.414,0.921,1995,6.012516667
54,0.247,0.702,0.458,0.126,-8.195,0.0348,89.266,0.679,1995,4.486216667
56,0.1,0.598,0.85,0.0996,-3.544,0.0459,143.17,0.671,1995,2.972666667
56,0.0965,0.849,0.476,0.105,-10.479,0.445,83.21,0.48,1995,4.618883333
58,0.472,0.786,0.777,0.0849,-8.918,0.122,90.662,0.652,1995,4.898883333
54,0.073,0.501,0.576,0.101,-12.26,0.0358,119.968,0.369,1995,4.537333333
55,0.0816,0.917,0.665,0.196,-6.053,0.0924,91.082,0.808,1995,4.23
64,0.26,0.759,0.514,0.101,-9.871,0.0726,165.532,0.698,1995,2.992216667
61,0.995,0.388,0.00269,0.063,-32.97,0.0516,63.386,0.0397,1995,2.446
52,0.631,0.474,0.136,0.0717,-14.114,0.0595,124.412,0.2,1995,3.628883333
53,0.346,0.719,0.739,0.0581,-5.577,0.0419,115.142,0.603,1995,4.43345
57,0.0139,0.444,0.911,0.0868,-6.117,0.0398,106.437,0.556,1995,4.708433333
55,0.597,0.714,0.633,0.0591,-9.912,0.046,111.583,0.672,1995,4.69
52,0.415,0.529,0.509,0.171,-8.926,0.0253,142.311,0.27,1995,3.690433333
57,0.000413,0.307,0.736,0.0991,-6.022,0.0339,146.915,0.55,1995,4.426
54,0.124,0.681,0.888,0.573,-4.635,0.0656,151.785,0.797,1995,2.76
64,0.414,0.557,0.412,0.0849,-9.608,0.0262,137.458,0.251,1995,4.066666667
55,0.000577,0.341,0.912,0.428,-4.03,0.0393,177.051,0.416,1995,5.004
57,0.000124,0.261,0.822,0.0919,-8.288,0.0358,103.213,0.32,1995,3.249333333
55,0.0694,0.693,0.759,0.154,-4.184,0.0631,186.047,0.63,1995,3.830433333
56,0.861,0.593,0.735,0.385,-6.665,0.0768,98.282,0.946,1995,2.91545
61,0.0182,0.489,0.693,0.304,-4.952,0.0427,185.758,0.453,1995,4.422
54,0.686,0.652,0.493,0.348,-13.313,0.0505,115.18,0.858,1995,2.8771
58,0.0117,0.562,0.896,0.322,-7.974,0.203,93.378,0.362,1995,4.734883333
61,0.703,0.496,0.0975,0.0951,-17.234,0.0318,141.397,0.36,1995,5.464433333
56,0.705,0.405,0.255,0.282,-10.517,0.0355,146.797,0.436,1995,3.214
55,0.00762,0.796,0.539,0.266,-9.535,0.0699,99.913,0.627,1995,4.01555
52,0.202,0.583,0.172,0.134,-18.04,0.0453,141.983,0.309,1995,2.772
64,0.575,0.734,0.757,0.0659,-5.49,0.0295,145.846,0.898,1995,5.018216667
62,0.368,0.616,0.766,0.321,-5.818,0.027,128.987,0.963,1995,3.0302
61,0.995,0.287,0.00703,0.0997,-41.696,0.0518,124.244,0.693,1995,0.87
54,0.414,0.437,0.596,0.701,-8.01,0.0318,138.447,0.274,1995,5.794433333
57,0.00545,0.409,0.962,0.0507,-5.833,0.0596,90.751,0.135,1995,1.684
68,0.0635,0.743,0.78,0.126,-9.212,0.0722,109.044,0.597,1995,3.86155
60,0.00168,0.623,0.622,0.343,-12.255,0.0412,125.166,0.319,1995,3.241766667
54,0.344,0.701,0.467,0.0516,-13.573,0.0502,138.272,0.187,1995,5.176
69,0.028,0.793,0.5,0.186,-13.108,0.0319,123.017,0.833,1995,4.052666667
52,0.082,0.735,0.769,0.0346,-8.031,0.0309,119.444,0.648,1995,3.953766667
59,0.0886,0.781,0.86,0.379,-2.421,0.294,90.868,0.623,1995,4.653333333
63,0.982,0.137,0.0311,0.0908,-28.208,0.0381,179.223,0.063,1995,7.227766667
51,0.189,0.842,0.376,0.195,-13.424,0.274,140.021,0.5,1995,4.124433333
53,0.00121,0.6,0.683,0.103,-7.236,0.0323,118.604,0.329,1995,3.846666667
56,0.266,0.873,0.728,0.208,-7.543,0.313,100.059,0.809,1995,4.382883333
56,0.000968,0.607,0.333,0.151,-12.717,0.0324,126.619,0.0802,1995,4.17155
55,0.256,0.558,0.365,0.341,-15.422,0.25,81.503,0.635,1995,2.79955
55,0.111,0.461,0.246,0.0963,-13.487,0.0298,88.446,0.178,1995,5.044883333
70,0.00854,0.854,0.684,0.152,-7.333,0.0361,119.957,0.673,1995,3.43
64,0.0287,0.716,0.872,0.117,-7.336,0.0605,123.852,0.967,1995,3.145333333
53,0.378,0.705,0.439,0.0654,-10.246,0.0263,112.397,0.65,1995,4.314883333
78,0.0067,0.42,0.672,0.108,-7.902,0.027,168.019,0.476,1996,3.977766667
76,0.741,0.8,0.464,0.131,-7.432,0.0323,100.718,0.87,1996,3.520916667
69,0.393,0.615,0.514,0.248,-9.759,0.0466,175.849,0.822,1996,4.344433333
81,0.0268,0.682,0.765,0.188,-5.021,0.0395,90.807,0.567,1996,3.045766667
81,0.00239,0.801,0.91,0.0737,-6.566,0.225,87.277,0.805,1996,4.639766667
73,0.0474,0.879,0.564,0.0519,-7.682,0.247,93.908,0.523,1996,4.706216667
69,0.00264,0.433,0.946,0.198,-5.138,0.0398,95.169,0.578,1996,4.35865
74,0.000655,0.701,0.539,0.0589,-8.968,0.0277,107.531,0.752,1996,5.210433333
68,0.314,0.687,0.648,0.289,-9.137,0.027,121.341,0.6,1996,3.40555
74,0.627,0.744,0.453,0.0898,-11.977,0.0348,103.773,0.122,1996,3.999333333
69,0.191,0.517,0.489,0.0506,-7.598,0.0508,165.908,0.768,1996,3.322216667
77,0.0124,0.412,0.919,0.424,-7.291,0.184,166.367,0.572,1996,3.824433333
70,0.314,0.572,0.449,0.0301,-6.566,0.0264,122.632,0.207,1996,4.858883333
71,0.625,0.791,0.186,0.0574,-11.367,0.0333,114.061,0.317,1996,4.856666667
78,0.00631,0.715,0.833,0.164,-5.379,0.108,95.487,0.612,1996,3.55155
70,0.0362,0.708,0.757,0.17,-5.121,0.0791,80.976,0.552,1996,4.230666667
66,0.202,0.638,0.819,0.3,-6.646,0.0291,124.062,0.706,1996,2.914433333
70,0.00959,0.457,0.752,0.0573,-8.121,0.09,183.578,0.897,1996,2.993333333
77,0.348,0.72,0.538,0.0654,-8.874,0.0455,80.096,0.805,1996,2.950666667
70,0.033,0.762,0.838,0.0623,-3.701,0.0963,92.482,0.73,1996,4.792433333
80,0.0279,0.765,0.29,0.571,-17.117,0.139,92.409,0.506,1996,4.97955
67,0.122,0.541,0.677,0.0938,-10.764,0.0373,101.1,0.555,1996,5.274433333
74,0.753,0.384,0.438,0.101,-9.149,0.0362,87.903,0.287,1996,7.614433333
69,0.204,0.684,0.555,0.725,-5.573,0.292,84.754,0.553,1996,4.232883333
83,0.101,0.768,0.864,0.162,-6.145,0.0324,110.008,0.891,1996,2.883766667
75,0.209,0.607,0.422,0.0839,-13.364,0.499,130.47,0.563,1996,3.7831
73,0.0296,0.918,0.734,0.191,-2.832,0.269,97.044,0.608,1996,3.844883333
64,0.164,0.775,0.816,0.126,-5.534,0.0281,98.219,0.753,1996,3.572216667
66,0.0482,0.543,0.681,0.104,-7.091,0.0289,95.415,0.292,1996,5.39
66,0.000113,0.654,0.53,0.0534,-7.409,0.0556,119.284,0.584,1996,3.716
69,0.000174,0.286,0.728,0.133,-6.608,0.0616,171.441,0.467,1996,5.202
82,0.0344,0.704,0.636,0.35,-6.029,0.0252,111.845,0.89,1996,3.23255
77,0.00644,0.331,0.471,0.0653,-5.631,0.0299,90.057,0.142,1996,3.836416667
78,0.549,0.704,0.884,0.0492,-6.275,0.0527,93.058,0.964,1996,3.809233333
72,0.0248,0.849,0.904,0.0545,-4.78,0.138,99.258,0.854,1996,4.108883333
76,0.000779,0.621,0.834,0.0611,-10.068,0.0557,143.973,0.937,1996,3.6471
72,0.158,0.696,0.636,0.338,-6.915,0.335,81.593,0.358,1996,5.163333333
65,0.00589,0.631,0.804,0.16,-5.492,0.166,79.898,0.671,1996,4.954433333
70,0.00152,0.375,0.682,0.0897,-6.898,0.0364,159.23,0.396,1996,6.0511
77,0.00877,0.804,0.696,0.314,-7.47,0.0899,95.721,0.657,1996,2.848433333
66,0.00628,0.504,0.761,0.0892,-5.446,0.0437,117.999,0.884,1996,3.86155
69,0.563,0.856,0.517,0.144,-9.232,0.0293,118.399,0.479,1996,3.089333333
66,0.373,0.685,0.38,0.0371,-11.219,0.112,175.562,0.87,1996,4.204433333
80,0.303,0.867,0.646,0.279,-4.674,0.288,88.634,0.67,1996,5.076666667
80,0.0293,0.872,0.723,0.327,-5.968,0.247,93.279,0.843,1996,5.12955
70,0.0623,0.69,0.681,0.137,-5.653,0.0379,75.034,0.911,1996,2.2691
70,0.0347,0.741,0.508,0.0602,-5.099,0.0507,121.965,0.354,1996,4.512666667
74,0.0471,0.607,0.815,0.111,-6.619,0.039,136.949,0.57,1996,3.496
75,0.00573,0.521,0.673,0.12,-8.685,0.0284,108.031,0.543,1996,3.765766667
70,0.151,0.571,0.818,0.348,-6.539,0.0415,163.045,0.728,1996,2.643766667
63,0.68,0.585,0.39,0.0919,-10.233,0.0266,109.514,0.237,1996,4.267766667
71,0.484,0.639,0.399,0.133,-11.815,0.0248,79.113,0.306,1996,4.04555
72,0.189,0.55,0.42,0.0499,-11.406,0.0286,86.072,0.357,1996,4.372216667
69,0.147,0.628,0.401,0.149,-12.093,0.0244,77.109,0.417,1996,4.153333333
74,0.188,0.827,0.781,0.249,-5.914,0.0502,95.411,0.961,1996,5.03755
75,0.314,0.615,0.467,0.099,-9.883,0.0327,119.919,0.177,1996,4.5611
67,0.255,0.729,0.579,0.245,-7.793,0.0378,83.009,0.916,1996,2.843333333
66,0.27,0.17,0.81,0.104,-9.339,0.0521,193.791,0.547,1996,1.704433333
69,0.0149,0.726,0.679,0.0837,-6.219,0.0473,107.02,0.751,1996,3.932883333
63,0.176,0.902,0.41,0.119,-5.31,0.219,84.07,0.647,1996,5.690433333
74,0.392,0.527,0.696,0.0907,-3.386,0.0428,159.771,0.817,1996,3.104666667
66,0.0129,0.595,0.804,0.299,-7.911,0.0326,89.846,0.586,1996,5.692216667
64,0.0757,0.571,0.505,0.109,-9.312,0.0238,99.562,0.276,1996,4.4911
63,0.00253,0.638,0.864,0.178,-4.255,0.0358,102.289,0.811,1996,2.602666667
69,0.137,0.681,0.505,0.234,-11.709,0.138,89.953,0.399,1996,4.334433333
64,0.00193,0.335,0.849,0.0928,-6.927,0.321,181.716,0.256,1996,6.654433333
68,0.395,0.52,0.522,0.0792,-8.141,0.0866,207.505,0.779,1996,4.5411
66,0.395,0.558,0.989,0.375,-5.041,0.158,83.071,0.635,1996,0.820216667
70,0.114,0.5,0.681,0.139,-9.556,0.0672,119.46,0.745,1996,4.388883333
61,0.00609,0.792,0.81,0.224,-5.198,0.0368,108.054,0.509,1996,4.788216667
61,0.865,0.524,0.177,0.21,-12.306,0.0302,69.125,0.466,1996,2.990433333
61,0.672,0.575,0.489,0.119,-7.428,0.0273,136.662,0.3,1996,3.374433333
76,0.39,0.527,0.59,0.223,-8.897,0.0347,96.687,0.881,1996,4.66415
67,0.00176,0.413,0.967,0.101,-3.96,0.136,130.451,0.279,1996,2.632666667
60,0.0615,0.8,0.875,0.13,-4.952,0.0338,100.033,0.882,1996,3.892216667
66,0.0296,0.764,0.525,0.0993,-5.969,0.048,95.813,0.787,1996,4.82355
64,0.00534,0.319,0.803,0.177,-8.928,0.0394,183.031,0.589,1996,4.8351
73,0.269,0.672,0.453,0.138,-7.896,0.0557,83.123,0.674,1996,4.463766667
65,0.484,0.699,0.492,0.0482,-9.449,0.0318,117.907,0.388,1996,4.412883333
68,0.00127,0.802,0.787,0.0763,-6.009,0.206,90.189,0.806,1996,4.948433333
66,0.00407,0.53,0.871,0.272,-6.361,0.302,93.046,0.706,1996,2.5011
66,0.003,0.548,0.904,0.655,-7.011,0.0992,124.75,0.585,1996,3.366
65,0.539,0.637,0.472,0.446,-7.295,0.0271,129.236,0.349,1996,2.993333333
70,0.337,0.549,0.46,0.11,-11.343,0.0291,144.656,0.352,1996,3.077766667
67,0.00406,0.334,0.898,0.162,-6.821,0.196,110.364,0.226,1996,2.56
67,0.0655,0.856,0.793,0.314,-4.003,0.134,103.208,0.761,1996,4.61355
71,0.412,0.625,0.426,0.116,-8.4,0.0271,110.021,0.112,1996,4.50555
62,0.269,0.783,0.676,0.5,-7.737,0.0469,124.922,0.824,1996,3.736666667
63,0.6,0.731,0.779,0.312,-5.884,0.0658,112.2,0.817,1996,3.278883333
65,0.000131,0.885,0.477,0.336,-9.196,0.0664,130.078,0.691,1996,5.780666667
63,0.0095,0.456,0.752,0.0573,-8.121,0.09,183.569,0.897,1996,2.993333333
71,0.0442,0.795,0.852,0.39,-2.238,0.178,95.44,0.673,1996,5.512666667
68,0.00129,0.669,0.941,0.886,-5.765,0.0313,134.809,0.841,1996,4.004433333
70,0.27,0.69,0.668,0.0911,-9.858,0.03,119.861,0.885,1996,3.7491
74,0.336,0.694,0.637,0.322,-7.786,0.0274,102.833,0.782,1996,3.17555
64,0.0149,0.753,0.484,0.135,-7.519,0.258,79.668,0.597,1996,3.526
62,0.0208,0.897,0.458,0.419,-11.01,0.279,92.928,0.513,1996,3.4471
65,0.00121,0.95,0.827,0.304,-8.79,0.246,135.185,0.822,1996,3.343333333
64,0.000386,0.47,0.989,0.157,-3.857,0.0632,106.479,0.446,1996,2.932
66,0.111,0.762,0.459,0.147,-10.307,0.0379,96.069,0.749,1996,5.76625
65,0.000183,0.441,0.908,0.0612,-4.627,0.115,145.439,0.632,1996,4.79
59,0.00196,0.895,0.453,0.0982,-13.987,0.0756,122.151,0.257,1996,3.9871
62,0.0281,0.482,0.807,0.177,-6.976,0.0457,187.918,0.516,1996,4.242433333
62,0.00279,0.458,0.822,0.15,-6.613,0.0431,104.103,0.6,1996,3.7611
64,0.109,0.774,0.48,0.313,-6.599,0.228,96.067,0.332,1996,3.823333333
62,0.0118,0.853,0.563,0.119,-8.663,0.0379,92.112,0.893,1996,4.457333333
59,0.0281,0.587,0.687,0.121,-8.635,0.0509,169.938,0.402,1996,3.814
60,0.0222,0.552,0.471,0.125,-9.776,0.0372,100.266,0.0897,1996,6.118883333
60,0.0118,0.282,0.894,0.347,-4.834,0.0822,118.809,0.466,1996,3.976666667
74,0.0823,0.791,0.759,0.0993,-5.67,0.037,124.725,0.917,1996,3.581333333
59,0.0121,0.49,0.883,0.0635,-8.736,0.0423,155.832,0.684,1996,3.7951
60,0.046,0.454,0.853,0.334,-6.494,0.0367,150.081,0.531,1996,5.623333333
62,0.0778,0.794,0.589,0.249,-4.48,0.0395,81.821,0.672,1996,5.286
65,0.28,0.72,0.501,0.32,-9.564,0.033,157.957,0.916,1996,4.347316667
66,0.167,0.621,0.557,0.125,-8.247,0.0295,115.822,0.457,1996,3.41155
60,0.302,0.746,0.493,0.109,-9.427,0.0997,82.04,0.878,1996,4.70555
67,0.298,0.41,0.468,0.0426,-8.177,0.0553,177.508,0.475,1996,5.333766667
61,0.137,0.841,0.741,0.11,-3.487,0.0359,88.408,0.834,1996,4.849333333
60,0.000772,0.591,0.869,0.085,-6.205,0.106,104.43,0.859,1996,3.508883333
58,0.0815,0.575,0.399,0.16,-15.716,0.0369,87.896,0.759,1996,3.849883333
58,0.0291,0.696,0.778,0.13,-7.28,0.0286,119.93,0.746,1996,3.732883333
63,0.533,0.33,0.906,0.15,-9.607,0.0513,91.186,0.418,1996,1.951333333
62,0.241,0.579,0.818,0.775,-7.635,0.313,173.832,0.753,1996,4.5571
66,0.277,0.71,0.489,0.14,-10.837,0.0327,88.014,0.812,1996,4.706666667
64,0.0178,0.878,0.65,0.0408,-8.08,0.252,92.03,0.101,1996,4.194433333
60,7.77E-05,0.528,0.909,0.0891,-5.712,0.0381,112.083,0.349,1996,5.468883333
58,0.00532,0.746,0.665,0.155,-6.106,0.0963,79.022,0.751,1996,3.887766667
57,0.34,0.805,0.737,0.901,-7.284,0.251,92.929,0.486,1996,4.184433333
57,0.28,0.653,0.746,0.0944,-8.254,0.0595,87.611,0.492,1996,3.79155
60,0.00225,0.531,0.617,0.0296,-6.111,0.0426,81.64,0.549,1996,4.356433333
61,0.472,0.388,0.579,0.219,-6.983,0.0286,70.662,0.381,1996,4.917766667
72,0.0485,0.746,0.79,0.0534,-4.7,0.0257,107.231,0.891,1996,3.6811
58,0.0419,0.629,0.673,0.1,-8.285,0.0406,112.955,0.717,1996,4.266666667
59,0.502,0.629,0.721,0.307,-3.722,0.0277,94.054,0.651,1996,3.37555
63,0.00268,0.364,0.811,0.106,-7.237,0.0621,120.758,0.151,1996,6.998216667
66,0.395,0.824,0.568,0.0452,-7.659,0.028,110.102,0.698,1996,3.666666667
61,0.0234,0.772,0.586,0.0562,-10.434,0.301,85.068,0.643,1996,4.42
60,0.000223,0.562,0.919,0.142,-4.458,0.0293,113.357,0.728,1996,4.492883333
65,0.624,0.715,0.422,0.293,-7.536,0.0298,77.339,0.567,1996,3.597333333
64,0.392,0.583,0.466,0.064,-7.047,0.0343,95.926,0.594,1996,3.067733333
61,0.445,0.796,0.537,0.0862,-9.383,0.0751,97.886,0.857,1996,4.2945
65,0.00481,0.807,0.717,0.186,-3.775,0.0331,90.02,0.372,1996,3.860883333
72,0.536,0.57,0.478,0.0931,-10.185,0.0322,145.517,0.358,1996,4.8611
65,0.22,0.767,0.47,0.2,-9.89,0.0328,110.573,0.98,1996,3.472216667
63,0.114,0.791,0.781,0.171,-4.315,0.23,166.965,0.689,1996,5.273333333
69,0.189,0.8,0.878,0.14,-7.109,0.0434,104.282,0.816,1996,4.680883333
60,0.326,0.378,0.736,0.107,-9.438,0.0407,182.672,0.796,1996,5.7
68,0.515,0.615,0.471,0.17,-6.783,0.0306,113.378,0.931,1996,3.885266667
59,0.418,0.65,0.712,0.04,-8.25,0.0253,94.292,0.921,1996,3.428883333
59,0.366,0.256,0.319,0.113,-14.847,0.0299,83.044,0.0666,1996,4.850666667
58,0.426,0.741,0.519,0.318,-4.683,0.0351,134.294,0.418,1996,4.6611
56,0.066,0.655,0.751,0.303,-10.689,0.0311,110.755,0.746,1996,2.981333333
73,0.000298,0.604,0.755,0.0625,-10.761,0.0337,137.064,0.387,1996,4.054433333
65,0.0679,0.927,0.517,0.174,-6.489,0.361,95.525,0.616,1996,3.457766667
64,0.81,0.481,0.589,0.249,-10.471,0.0461,117.7,0.666,1996,3.09
56,0.0109,0.715,0.78,0.119,-6.688,0.0327,115.897,0.838,1996,4.11
59,0.064,0.557,0.87,0.208,-6.332,0.125,104.708,0.947,1996,3.79155
64,0.0624,0.654,0.417,0.0963,-7.699,0.025,143.676,0.279,1996,4.937766667
62,0.0278,0.834,0.759,0.471,-4.918,0.135,95.927,0.438,1996,5.245333333
66,0.000337,0.428,0.874,0.311,-6.664,0.128,119.708,0.261,1996,3.53755
76,0.0791,0.832,0.838,0.152,-5.414,0.0421,100.021,0.965,1996,3.64555
63,0.0068,0.544,0.648,0.503,-8.079,0.29,142.026,0.956,1996,5.413333333
70,0.471,0.639,0.729,0.0823,-8.017,0.0378,165.39,0.795,1996,4.950883333
58,0.278,0.827,0.635,0.109,-6.77,0.251,88.87,0.766,1996,4.594
61,0.0497,0.346,0.486,0.0521,-6.711,0.0296,202.391,0.438,1996,3.040883333
62,0.642,0.37,0.0772,0.112,-19.322,0.0414,119.942,0.0954,1996,4.798216667
60,0.000807,0.33,0.529,0.126,-10.043,0.0358,140.156,0.148,1996,5.7611
64,0.117,0.828,0.893,0.217,-4.567,0.192,85.95,0.711,1996,5.137766667
66,0.00776,0.614,0.543,0.383,-7.178,0.374,178.422,0.485,1996,3.90155
60,0.064,0.798,0.952,0.287,-4.78,0.0401,132.031,0.843,1996,5.082666667
59,0.00559,0.479,0.646,0.0985,-9.059,0.148,180.738,0.356,1996,8.4191
59,0.103,0.767,0.731,0.102,-8.109,0.114,90.997,0.678,1996,4.299316667
59,0.08,0.578,0.764,0.291,-7.997,0.0294,124.417,0.722,1996,3.874433333
64,0.306,0.501,0.689,0.133,-7.952,0.0318,95.758,0.873,1996,5.172216667
57,0.043,0.907,0.645,0.18,-4.38,0.0976,103.312,0.562,1996,4.991766667
59,0.0714,0.674,0.908,0.121,-3.262,0.0325,127.985,0.861,1996,3.969333333
58,0.021,0.815,0.453,0.0402,-4.956,0.118,118.957,0.333,1996,4.873333333
59,0.00535,0.427,0.867,0.0785,-9.077,0.128,170.256,0.56,1996,5.343766667
59,0.876,0.237,0.476,0.0962,-6.96,0.0326,105.54,0.391,1996,4.093766667
57,0.00199,0.577,0.726,0.158,-8.011,0.0299,107.416,0.764,1996,6.663333333
60,0.344,0.516,0.73,0.425,-7.136,0.0494,115.126,0.907,1996,3.31155
57,0.000165,0.494,0.913,0.247,-5.289,0.0378,99.92,0.478,1996,4.624883333
56,0.169,0.697,0.901,0.356,-7.154,0.259,103.145,0.535,1996,4.836
57,0.133,0.684,0.771,0.169,-4.734,0.0283,123.22,0.797,1996,3.257333333
56,0.594,0.543,0.723,0.314,-5.889,0.0332,112.061,0.496,1996,2.806666667
58,0.0471,0.479,0.707,0.0932,-4.968,0.0659,148.092,0.661,1996,4.057766667
59,0.103,0.728,0.448,0.267,-10.54,0.172,80.902,0.483,1996,3.382
57,0.317,0.512,0.909,0.0681,-7.505,0.0504,172.975,0.791,1996,2.726
78,0.52,0.871,0.481,0.0809,-9.068,0.0383,103.063,0.664,1996,4.353333333
58,0.595,0.545,0.452,0.161,-8.604,0.0248,91.294,0.297,1996,2.825766667
57,0.299,0.722,0.327,0.0549,-9.612,0.026,112.249,0.266,1996,5.307766667
61,0.0149,0.737,0.682,0.401,-5.872,0.258,170.215,0.671,1996,4.894433333
66,0.275,0.875,0.658,0.122,-3.641,0.359,92.038,0.661,1996,4.568216667
61,0.359,0.423,0.738,0.0801,-7.329,0.0319,111.414,0.276,1996,7.146666667
59,0.0127,0.809,0.718,0.062,-4.398,0.289,92.897,0.493,1996,2.7
57,0.373,0.636,0.424,0.101,-11.316,0.0316,128.48,0.378,1996,2.738216667
58,0.106,0.559,0.504,0.13,-9.455,0.0246,89.051,0.479,1996,5.66955
57,0.0623,0.81,0.428,0.116,-14.248,0.272,142.075,0.649,1996,3.913766667
61,0.0599,0.42,0.944,0.101,-9.296,0.0491,151.261,0.323,1996,2.026216667
69,0.247,0.772,0.705,0.23,-6.255,0.0411,124.908,0.834,1996,3.76165
